日期,中行汇买价,中行钞买价,中行钞卖价,央行中间价
2011-03-08,655.4200,650.1600,658.0400,656.8700
2011-03-07,655.0100,649.7600,657.6300,656.5100
2011-03-04,655.5200,650.2600,658.1400,656.7100
2011-03-03,655.8500,650.5900,658.4700,656.9500
2011-03-02,655.9200,650.6600,658.5400,657.3600
2011-03-01,655.7100,650.4500,658.3300,657.0600
2011-02-28,655.8200,650.5600,658.4400,657.5200
2011-02-25,656.1900,650.9300,658.8200,657.5700
2011-02-24,656.5300,651.2700,659.1700,657.9500
2011-02-23,656.1200,650.8600,658.7400,658.2800
2011-02-22,656.5800,651.3200,659.2200,657.7200
2011-02-21,655.3700,650.1100,657.9900,657.0500
2011-02-18,656.0100,650.7500,658.6300,657.8100
2011-02-17,657.1800,651.9200,659.8200,658.0000
2011-02-16,657.5800,652.3100,660.2200,658.5500
2011-02-15,657.5300,652.2600,660.1700,659.2900
2011-02-14,658.3300,653.0500,660.9700,659.8500
2011-02-11,657.8800,652.6100,660.5200,659.5200
2011-02-10,657.3600,652.0900,660.0000,658.4900
2011-02-09,657.8800,652.6100,660.5200,658.5000
2011-02-01,657.5800,652.3100,660.2200,658.6000
2011-01-31,659.1300,653.8500,661.7700,658.9100
2011-01-28,657.2400,651.9700,659.8800,659.3000
2011-01-27,656.8800,651.6200,659.5200,658.7600
2011-01-26,656.8500,651.5900,659.4900,658.7800
2011-01-25,656.8800,651.6200,659.5200,658.8100
2011-01-24,656.6800,651.4200,659.3200,658.8300
2011-01-21,656.9900,651.7300,659.6300,658.8600
2011-01-20,657.2300,651.9600,659.8700,658.8300
2011-01-19,656.8300,651.5700,659.4700,658.8500
2011-01-18,656.9800,651.7200,659.6200,658.9100
2011-01-17,658.0800,652.8100,660.7200,658.9700
2011-01-14,657.3800,652.1100,660.0200,658.9600
2011-01-13,659.1400,653.8600,661.7800,659.9700
2011-01-12,658.9800,653.7000,661.6200,661.2800
2011-01-11,660.6400,655.3400,663.2800,662.1600
2011-01-10,662.2900,656.9800,664.9500,663.4900
2011-01-07,661.4800,656.1800,664.1400,663.4100
2011-01-06,661.2700,655.9700,663.9300,663.2200
2011-01-05,660.5500,655.2500,663.1900,662.9500
2011-01-04,659.5800,654.2900,662.2200,662.1500
2010-12-31,657.6800,652.4100,660.3200,662.2700
2010-12-30,658.6800,653.4000,661.3200,662.2900
2010-12-29,660.6800,655.3800,663.3200,662.4700
2010-12-28,661.1300,655.8300,663.7700,662.5200
2010-12-27,661.7400,656.4400,664.4000,663.0500
2010-12-24,661.3700,656.0700,664.0300,663.7100
2010-12-23,662.9700,657.6600,665.6300,664.6600
2010-12-22,663.2200,657.9000,665.8800,665.4800
2010-12-21,664.5200,659.1900,667.1800,665.9700
2010-12-20,666.1200,660.7800,668.7800,666.2300
2010-12-17,664.2200,658.8900,666.8800,665.9300
2010-12-16,663.9700,658.6500,666.6300,666.3500
2010-12-15,663.9700,658.6500,666.6300,665.6600
2010-12-14,663.9800,658.6600,666.6400,665.3100
2010-12-13,665.1700,659.8400,667.8300,666.3000
2010-12-10,664.2200,658.8900,666.8800,666.0400
2010-12-09,664.1700,658.8500,666.8300,666.5400
2010-12-08,664.7700,659.4400,667.4300,666.1600
2010-12-07,663.1300,657.8200,665.7900,665.6500
2010-12-06,663.5200,658.2000,666.1800,665.1500
2010-12-03,665.0200,659.6900,667.6800,666.0500
2010-12-02,664.7700,659.4400,667.4300,666.9100
2010-12-01,665.0200,659.6900,667.6800,667.8600
2010-11-30,665.3200,659.9800,667.9800,667.6200
2010-11-29,664.6900,659.3600,667.3500,667.0000
2010-11-26,665.2700,659.9300,667.9300,665.5300
2010-11-25,663.7200,658.4000,666.3800,665.5700
2010-11-24,663.9700,658.6500,666.6300,665.8900
2010-11-23,663.0200,657.7100,665.6800,664.6900
2010-11-22,662.8700,657.5600,665.5300,663.8900
2010-11-19,662.5700,657.2600,665.2300,664.0800
2010-11-18,662.0700,656.7700,664.7300,664.5500
2010-11-17,662.9200,657.6100,665.5800,664.9000
2010-11-16,662.4700,657.1600,665.1300,664.4100
2010-11-15,663.0700,657.7600,665.7300,663.0300
2010-11-12,662.4200,657.1100,665.0800,662.3900
2010-11-11,661.1800,655.8800,663.8300,662.4200
2010-11-10,662.0700,656.7700,664.7300,664.5000
2010-11-09,663.0700,657.7600,665.7300,665.8000
2010-11-08,666.5100,661.1700,669.1900,666.9200
2010-11-05,664.1700,658.8500,666.8300,666.1000
2010-11-04,664.6700,659.3400,667.3300,667.0800
2010-11-03,666.2600,660.9200,668.9400,668.1800
2010-11-02,666.4300,661.0900,669.1100,669.2500
2010-11-01,668.3600,663.0000,671.0400,668.8600
2010-10-29,665.7200,660.3800,668.3800,669.0800
2010-10-28,667.3600,662.0100,670.0400,669.8600
2010-10-27,666.7800,661.4400,669.4600,669.1200
2010-10-26,664.8700,659.5400,667.5300,667.6200
2010-10-25,664.4700,659.1400,667.1300,667.2900
2010-10-22,664.4700,659.1400,667.1300,667.5900
2010-10-21,663.5700,658.2500,666.2300,666.9500
2010-10-20,663.8600,658.5400,666.5200,667.5400
2010-10-19,663.1700,657.8600,665.8300,665.5300
2010-10-18,663.0700,657.7600,665.7300,665.4100
2010-10-15,662.6700,657.3600,665.3300,664.9700
2010-10-14,663.7700,658.4500,666.4300,665.8200
2010-10-13,665.1200,659.7900,667.7800,666.9300
2010-10-12,665.9700,660.6300,668.6300,667.7500
2010-10-11,665.4500,660.1100,668.1100,667.3200
2010-10-08,665.6800,660.3400,668.3400,668.3000
2010-09-30,667.6600,662.3100,670.3400,670.1100
2010-09-29,667.3300,661.9800,670.0100,669.3600
2010-09-28,667.7600,662.4100,670.4400,670.5100
2010-09-27,667.7800,662.4300,670.4600,670.9800
2010-09-21,669.2800,663.9100,671.9600,669.9700
2010-09-20,669.9600,664.5900,672.6400,671.1000
2010-09-17,671.0200,665.6400,673.7000,671.7200
2010-09-16,671.1600,665.7800,673.8500,671.8100
2010-09-15,672.8000,667.4100,675.5000,672.5000
